x,y
0.8038785393714267,-2.9621972004284087
0.27999794877499506,-1.8169554774662355
1.2290638931297861,-4.222222509516693
0.7853123361390381,-1.541155430605122
-3.640207691495627,-2.1275874842215723
0.7628897500151934,-1.5524325442234475
0.994298934243718,4.279528875911349
1.9601631527093284,-3.9704620212708823
1.7581337400671095,-5.273452310012681
0.6636636789577892,-1.8602345766058757
-0.03096650380608612,3.79417911344816
1.4805507096297739,-4.3101561888195565
0.5289922026749698,4.064510355235926
0.5134285821251314,5.124174396069867
-1.0979480982920802,-1.107243711628614
1.269639536384632,4.689185244947627
0.40100944063858973,2.9708835117179087
1.1194813955645857,-3.830006125637504
2.956829298512817,-6.027189133792739
-4.953313025378986,-0.6883418119569216
2.2183313302879193,-4.920140513732924
2.8773646810222226,-5.1976638887277025
0.2891313777289416,4.400268477191664
0.6934622418280594,-2.5155900807471587
1.7640326360219005,4.616882113487801
-4.8117219372508675,-0.03093448351765371
-4.565801446138008,-2.320122395115043
0.9224762941917937,-1.2430980788676678
-4.367790930179141,-1.5587740586586096
0.2697219673386765,4.92701872627011
0.4770050910313333,-1.2002069469523895
0.6241439998953507,4.008307691288506
-3.751883692411372,-1.8275505233082991
-3.171980477911619,-2.48259240624817
-0.2860286813589601,4.235341298783722
0.5412339197140872,3.768217676992859
1.7044919024087088,4.036278722132785
1.6028407901633803,-6.004709789338191
2.543613610076931,-4.0522481763589004
0.2014892920378989,4.369381902919357
0.11701231156852859,-2.4621495781922733
0.43314557037846435,-5.851922957674758
-2.3896029974118456,-1.9499800920024222
1.5036614633733199,4.544979513850442
0.7118355418717586,-1.0214468793268445
1.2486554390226277,-1.6749697218475421
2.3292510379807405,-4.532946321115387
0.895056144658554,3.3373497790208075
-0.12063541509941278,-2.1894527331131526
0.8219802388387812,-4.0475530507376805
-3.0889442105162024,-0.8445042584510138
0.8033310077537286,-1.841882245338084
1.204020168651375,5.196347989264953
0.10461135374988961,4.329679006016344
1.5605606005662203,-4.477987531941357
-2.5711945416058457,-1.432306528542778
0.7441078450739586,-5.881419189795013
1.1239565112397845,4.381556748706393
1.3905032795905188,-4.988735735955904
0.4107990992946784,-5.155485196704229
1.6750704317232137,-5.900169567031523
0.8704676537276945,3.437072852219031
0.6621300402800001,-2.910704899675175
0.798669569341689,-2.403668816336115
-2.9077934423089107,-2.219593443026498
1.2482774106536694,-5.156490273682287
0.913158696625903,-4.994141777197075
-4.070671620385287,-2.5932545744742965
-3.4968824614904332,-1.2570686926310808
-3.5338902343912877,-1.443181936127201
0.829901498043819,-2.2283002960583222
1.7813616832400665,-2.283497757270492
1.2035912791584802,-5.027303176362781
1.9596811401020569,-4.9985065055565165
1.5980245932863504,4.075209618875339
0.485745812859794,-4.5996669108225445
0.5936902261401564,4.509825647392104
-2.9960875107517784,-1.56846059404971
1.4026391245230354,-5.859910555366703
1.61315180146155,-4.53577892331806
1.1157698882228715,-1.8286759538219262
0.43960124614745166,-1.902586982168879
1.1765541243833477,-5.337733233198958
-3.3386026063938767,-0.9214132426182788
-4.3334808886976,-1.4978324298946832
1.374121549232981,3.698430898074827
0.659520104386649,-1.8381865088962097
1.0765045789794165,-0.6010241880605627
0.9734048209380457,-2.8411282146308263
0.6142746012545726,-1.1396889719156666
-3.592986939986133,-2.014876637627656
0.23370138748404945,4.706466066056796
0.40768843436290836,4.893682058768117
1.322309535241147,4.1023794304217756
-3.9533245223186957,-1.9470450503082735
-3.9304266390345886,-1.7948336033084045
0.11970172179111954,-2.619679713829365
-3.719495402035325,-2.4781972241134773
1.7348718145252158,-6.151432263261488
0.8054115971320872,5.422992815854875
-2.503093238452915,-2.9621655096106068
1.5488053082649393,4.304574933952319
1.461077040661014,-3.098638436925819
1.2935873509603781,-2.652798568325376
0.41305504720227415,-2.2100768412405696
0.21960666575055,4.751846741844709
0.3227617871590994,-2.1313781963533183
0.5971157753982194,-2.0652225870517285
-3.792375951206581,-2.877529864156857
0.7207192870518575,-2.0952726522962855
-0.20658483611145273,-2.0574912583063583
1.1887121120293442,4.877311212296754
0.33401791345767995,-2.6738564572500327
0.27659645051113035,-0.6439470238744702
1.2031203146788814,3.953857297952355
1.741056636495744,-5.439745429466547
1.8309684834362125,-4.02354359780582
-4.126974521943525,-1.7638546899548035
0.886336590613305,3.9366643574161646
1.9404675260229904,-5.337174249936245
1.6655133393378951,-4.954015947667284
-0.6946818625827327,-0.7161614942835275
0.9792379094684568,-4.868308789740431
-3.202845380744237,-3.216526446569918
1.1361876064393457,4.14262513392398
0.8891054278553836,-6.157748997004228
-2.8123385168762596,-2.279453346305279
0.1499924883087058,-1.7499076090312473
-2.830495081462099,-1.5949982065351955
1.566624174622306,-4.150651367948128
2.0753987323395005,-5.086530700602232
0.853606419503218,-5.642165202905664
1.6516285260185752,-4.857744537108996
2.156005963278621,-4.238158985527636
0.3961683285882365,4.682520524093234
0.30446347987017447,-1.6459815809796638
0.942321184615012,-1.2741351668914187
2.3086936936854285,-1.0306174622775797
0.3693222938112993,-2.100392510490371
-0.31046593247895704,-1.62605463935251
2.110933285827034,-4.680881958442239
-0.28507635342351856,-1.6982889641608285
1.227671402875222,-1.5993010435945079
0.5273880783933438,4.388169605504098
-3.936152790099212,-0.8330193439671605
0.7257919503765907,3.811977352905225
-3.812940392234644,-1.774353641299068
0.9365079893864396,-1.2881745166962084
-2.894355578435677,-1.5433800339676313
-2.6766685272036863,-1.3578543623686943
0.2618068900612127,-5.101586678611036
1.1475283967861112,4.790862446066874
1.7083013034330954,4.866968081228686
0.8885871506643985,3.9148937790158014
2.212644492614999,-4.676582221800045
-3.610727708867401,-1.9047706868761316
1.638787984371839,-4.683502902418048
2.1200945666852045,-5.429040629319503
-0.5853323719876791,-0.3232538082876475
3.059478093002272,-4.500348770774268
0.7005750346330959,4.495249735329667
2.338122769530634,-5.289318581916188
0.4471548611534065,-2.3108257640591003
2.5469268015237145,-6.217691429685234
-0.10639964909010557,-2.623270314166443
0.45955322568516543,3.403304042718314
0.5278900799230252,-0.835992958346959
-3.3531494444911294,-2.37948308800945
2.1072451518916444,-4.529998543590834
0.4813254232436698,4.237888761988489
0.5329865784852855,-1.8836108340864375
-2.8598781193221736,-1.044484065777894
1.6629543378566223,-2.2121645298489154
0.48290264188649107,-2.325152263435214
1.076961845457901,-2.6321776405489627
0.9243472779240128,-4.942505347917084
1.8149814063035152,-5.455181173904292
1.568258424833524,-5.099542398732761
1.5728179157796338,-5.555087143648926
-0.26772809857781854,-1.1164275880551673
1.3939051253108599,-4.7806439045717894
0.7984117695242768,-1.904553673294189
1.1667614929717192,-1.899430543915621
0.959538064861848,4.494514408300749
1.4675503321768701,-4.431168715230706
0.7601090594478597,-5.152626579894725
-3.2212887970800215,0.39805529067918277
1.4225735638041068,-1.1113414311159195
0.8479765767700935,-1.8249767695067811
1.7156684905077235,-4.349813475574809
-4.476515298178248,-2.3952782700841553
1.4966277648159116,-4.943422591940415
-3.8953278676712526,-1.558065419322993
1.3583104340942667,-4.998545016010869
